time,fmu.x
8.394, 0.000159
8.395, 0.000159
8.396, 0.000159
8.397, 0.000159
8.398, 0.000159
8.399, 0.000159
8.4, 0.000143
8.401, 0.000143
8.402, 0.000143
8.403, 0.000143
8.404, 0.000143
8.405, 0.000143
8.406, 0.000143
8.407, 0.000143
8.408, 0.000143
8.409, 0.000143
8.41, 0.000143
8.411, 0.000143
8.412, 0.000143
8.413, 0.000143
8.414, 0.000143
8.415, 0.000143
8.416, 0.000143
8.417, 0.000143
8.418, 0.000143
8.419, 0.000143
8.42, 0.000143
8.421, 0.000143
8.422, 0.000143
8.423, 0.000143
8.424, 0.000143
8.425, 0.000143
8.426, 0.000143
8.427, 0.000143
8.428, 0.000143
8.429, 0.000143
8.43, 0.000143
8.431, 0.000143
8.432, 0.000143
8.433, 0.000143
8.434, 0.000143
8.435, 0.000143
8.436, 0.000143
8.437, 0.000143
8.438, 0.000143
8.439, 0.000143
8.44, 0.000143
8.441, 0.000143
8.442, 0.000143
8.443, 0.000143
8.444, 0.000143
8.445, 0.000143
8.446, 0.000143
8.447, 0.000143
8.448, 0.000143
8.449, 0.000143
8.45, 0.000143
8.451, 0.000143
8.452, 0.000143
8.453, 0.000143
8.454, 0.000143
8.455, 0.000143
8.456, 0.000143
8.457, 0.000143
8.458, 0.000143
8.459, 0.000143
8.46, 0.000143
8.461, 0.000143
8.462, 0.000143
8.463, 0.000143
8.464, 0.000143
8.465, 0.000143
8.466, 0.000143
8.467, 0.000143
8.468, 0.000143
8.469, 0.000143
8.47, 0.000143
8.471, 0.000143
8.472, 0.000143
8.473, 0.000143
8.474, 0.000143
8.475, 0.000143
8.476, 0.000143
8.477, 0.000143
8.478, 0.000143
8.479, 0.000143
8.48, 0.000143
8.481, 0.000143
8.482, 0.000143
8.483, 0.000143
8.484, 0.000143
8.485, 0.000143
8.486, 0.000143
8.487, 0.000143
8.488, 0.000143
8.489, 0.000143
8.49, 0.000143
8.491, 0.000143
8.492, 0.000143
8.493, 0.000143
8.494, 0.000143
8.495, 0.000143
8.496, 0.000143
8.497, 0.000143
8.498, 0.000143
8.499, 0.000143
8.5, 0.000129
8.501, 0.000129
8.502, 0.000129
8.503, 0.000129
8.504, 0.000129
8.505, 0.000129
8.506, 0.000129
8.507, 0.000129
8.508, 0.000129
8.509, 0.000129
8.51, 0.000129
8.511, 0.000129
8.512, 0.000129
8.513, 0.000129
8.514, 0.000129
8.515, 0.000129
8.516, 0.000129
8.517, 0.000129
8.518, 0.000129
8.519, 0.000129
8.52, 0.000129
8.521, 0.000129
8.522, 0.000129
8.523, 0.000129
8.524, 0.000129
8.525, 0.000129
8.526, 0.000129
8.527, 0.000129
8.528, 0.000129
8.529, 0.000129
8.53, 0.000129
8.531, 0.000129
8.532, 0.000129
8.533, 0.000129
8.534, 0.000129
8.535, 0.000129
8.536, 0.000129
8.537, 0.000129
8.538, 0.000129
8.539, 0.000129
8.54, 0.000129
8.541, 0.000129
8.542, 0.000129
8.543, 0.000129
8.544, 0.000129
8.545, 0.000129
8.546, 0.000129
8.547, 0.000129
8.548, 0.000129
8.549, 0.000129
8.55, 0.000129
8.551, 0.000129
8.552, 0.000129
8.553, 0.000129
8.554, 0.000129
8.555, 0.000129
8.556, 0.000129
8.557, 0.000129
8.558, 0.000129
8.559, 0.000129
8.56, 0.000129
8.561, 0.000129
8.562, 0.000129
8.563, 0.000129
8.564, 0.000129
8.565, 0.000129
8.566, 0.000129
8.567, 0.000129
8.568, 0.000129
8.569, 0.000129
8.57, 0.000129
8.571, 0.000129
8.572, 0.000129
8.573, 0.000129
8.574, 0.000129
8.575, 0.000129
8.576, 0.000129
8.577, 0.000129
8.578, 0.000129
8.579, 0.000129
8.58, 0.000129
8.581, 0.000129
8.582, 0.000129
8.583, 0.000129
8.584, 0.000129
8.585, 0.000129
8.586, 0.000129
8.587, 0.000129
8.588, 0.000129
8.589, 0.000129
8.59, 0.000129
8.591, 0.000129
8.592, 0.000129
8.593, 0.000129
8.594, 0.000129
8.595, 0.000129
8.596, 0.000129
8.597, 0.000129
8.598, 0.000129
8.599, 0.000129
8.6, 0.000116
8.601, 0.000116
8.602, 0.000116
8.603, 0.000116
8.604, 0.000116
8.605, 0.000116
8.606, 0.000116
8.607, 0.000116
8.608, 0.000116
8.609, 0.000116
8.61, 0.000116
8.611, 0.000116
8.612, 0.000116
8.613, 0.000116
8.614, 0.000116
8.615, 0.000116
8.616, 0.000116
8.617, 0.000116
8.618, 0.000116
8.619, 0.000116
8.62, 0.000116
8.621, 0.000116
8.622, 0.000116
8.623, 0.000116
8.624, 0.000116
8.625, 0.000116
8.626, 0.000116
8.627, 0.000116
8.628, 0.000116
8.629, 0.000116
8.63, 0.000116
8.631, 0.000116
8.632, 0.000116
8.633, 0.000116
8.634, 0.000116
8.635, 0.000116
8.636, 0.000116
8.637, 0.000116
8.638, 0.000116
8.639, 0.000116
8.64, 0.000116
8.641, 0.000116
8.642, 0.000116
8.643, 0.000116
8.644, 0.000116
8.645, 0.000116
8.646, 0.000116
8.647, 0.000116
8.648, 0.000116
8.649, 0.000116
8.65, 0.000116
8.651, 0.000116
8.652, 0.000116
8.653, 0.000116
8.654, 0.000116
8.655, 0.000116
8.656, 0.000116
8.657, 0.000116
8.658, 0.000116
8.659, 0.000116
8.66, 0.000116
8.661, 0.000116
8.662, 0.000116
8.663, 0.000116
8.664, 0.000116
8.665, 0.000116
8.666, 0.000116
8.667, 0.000116
8.668, 0.000116
8.669, 0.000116
8.67, 0.000116
8.671, 0.000116
8.672, 0.000116
8.673, 0.000116
8.674, 0.000116
8.675, 0.000116
8.676, 0.000116
8.677, 0.000116
8.678, 0.000116
8.679, 0.000116
8.68, 0.000116
8.681, 0.000116
8.682, 0.000116
8.683, 0.000116
8.684, 0.000116
8.685, 0.000116
8.686, 0.000116
8.687, 0.000116
8.688, 0.000116
8.689, 0.000116
8.69, 0.000116
8.691, 0.000116
8.692, 0.000116
8.693, 0.000116
8.694, 0.000116
8.695, 0.000116
8.696, 0.000116
8.697, 0.000116
8.698, 0.000116
8.699, 0.000116
8.7, 0.000104
8.701, 0.000104
8.702, 0.000104
8.703, 0.000104
8.704, 0.000104
8.705, 0.000104
8.706, 0.000104
8.707, 0.000104
8.708, 0.000104
8.709, 0.000104
8.71, 0.000104
8.711, 0.000104
8.712, 0.000104
8.713, 0.000104
8.714, 0.000104
8.715, 0.000104
8.716, 0.000104
8.717, 0.000104
8.718, 0.000104
8.719, 0.000104
8.72, 0.000104
8.721, 0.000104
8.722, 0.000104
8.723, 0.000104
8.724, 0.000104
8.725, 0.000104
8.726, 0.000104
8.727, 0.000104
8.728, 0.000104
8.729, 0.000104
8.73, 0.000104
8.731, 0.000104
8.732, 0.000104
8.733, 0.000104
8.734, 0.000104
8.735, 0.000104
8.736, 0.000104
8.737, 0.000104
8.738, 0.000104
8.739, 0.000104
8.74, 0.000104
8.741, 0.000104
8.742, 0.000104
8.743, 0.000104
8.744, 0.000104
8.745, 0.000104
8.746, 0.000104
8.747, 0.000104
8.748, 0.000104
8.749, 0.000104
8.75, 0.000104
8.751, 0.000104
8.752, 0.000104
8.753, 0.000104
8.754, 0.000104
8.755, 0.000104
8.756, 0.000104
8.757, 0.000104
8.758, 0.000104
8.759, 0.000104
8.76, 0.000104
8.761, 0.000104
8.762, 0.000104
8.763, 0.000104
8.764, 0.000104
8.765, 0.000104
8.766, 0.000104
8.767, 0.000104
8.768, 0.000104
8.769, 0.000104
8.77, 0.000104
8.771, 0.000104
8.772, 0.000104
8.773, 0.000104
8.774, 0.000104
8.775, 0.000104
8.776, 0.000104
8.777, 0.000104
8.778, 0.000104
8.779, 0.000104
8.78, 0.000104
8.781, 0.000104
8.782, 0.000104
8.783, 0.000104
8.784, 0.000104
8.785, 0.000104
8.786, 0.000104
8.787, 0.000104
8.788, 0.000104
8.789, 0.000104
8.79, 0.000104
8.791, 0.000104
8.792, 0.000104
8.793, 0.000104
8.794, 0.000104
8.795, 0.000104
8.796, 0.000104
8.797, 0.000104
8.798, 0.000104
8.799, 0.000104
8.8, 0.000094
8.801, 0.000094
8.802, 0.000094
8.803, 0.000094
8.804, 0.000094
8.805, 0.000094
8.806, 0.000094
8.807, 0.000094
8.808, 0.000094
8.809, 0.000094
8.81, 0.000094
8.811, 0.000094
8.812, 0.000094
8.813, 0.000094
8.814, 0.000094
8.815, 0.000094
8.816, 0.000094
8.817, 0.000094
8.818, 0.000094
8.819, 0.000094
8.82, 0.000094
8.821, 0.000094
8.822, 0.000094
8.823, 0.000094
8.824, 0.000094
8.825, 0.000094
8.826, 0.000094
8.827, 0.000094
8.828, 0.000094
8.829, 0.000094
8.83, 0.000094
8.831, 0.000094
8.832, 0.000094
8.833, 0.000094
8.834, 0.000094
8.835, 0.000094
8.836, 0.000094
8.837, 0.000094
8.838, 0.000094
8.839, 0.000094
8.84, 0.000094
8.841, 0.000094
8.842, 0.000094
8.843, 0.000094
8.844, 0.000094
8.845, 0.000094
8.846, 0.000094
8.847, 0.000094
8.848, 0.000094
8.849, 0.000094
8.85, 0.000094
8.851, 0.000094
8.852, 0.000094
8.853, 0.000094
8.854, 0.000094
8.855, 0.000094
8.856, 0.000094
8.857, 0.000094
8.858, 0.000094
8.859, 0.000094
8.86, 0.000094
8.861, 0.000094
8.862, 0.000094
8.863, 0.000094
8.864, 0.000094
8.865, 0.000094
8.866, 0.000094
8.867, 0.000094
8.868, 0.000094
8.869, 0.000094
8.87, 0.000094
8.871, 0.000094
8.872, 0.000094
8.873, 0.000094
8.874, 0.000094
8.875, 0.000094
8.876, 0.000094
8.877, 0.000094
8.878, 0.000094
8.879, 0.000094
8.88, 0.000094
8.881, 0.000094
8.882, 0.000094
8.883, 0.000094
8.884, 0.000094
8.885, 0.000094
8.886, 0.000094
8.887, 0.000094
8.888, 0.000094
8.889, 0.000094
8.89, 0.000094
8.891, 0.000094
8.892, 0.000094
8.893, 0.000094
8.894, 0.000094
8.895, 0.000094
8.896, 0.000094
8.897, 0.000094
8.898, 0.000094
8.899, 0.000094
8.9, 0.000085
8.901, 0.000085
8.902, 0.000085
8.903, 0.000085
8.904, 0.000085
8.905, 0.000085
8.906, 0.000085
8.907, 0.000085
8.908, 0.000085
8.909, 0.000085
8.91, 0.000085
8.911, 0.000085
8.912, 0.000085
8.913, 0.000085
8.914, 0.000085
8.915, 0.000085
8.916, 0.000085
8.917, 0.000085
8.918, 0.000085
8.919, 0.000085
8.92, 0.000085
8.921, 0.000085
8.922, 0.000085
8.923, 0.000085
8.924, 0.000085
8.925, 0.000085
8.926, 0.000085
8.927, 0.000085
8.928, 0.000085
8.929, 0.000085
8.93, 0.000085
8.931, 0.000085
8.932, 0.000085
8.933, 0.000085
8.934, 0.000085
8.935, 0.000085
8.936, 0.000085
8.937, 0.000085
8.938, 0.000085
8.939, 0.000085
8.94, 0.000085
8.941, 0.000085
8.942, 0.000085
8.943, 0.000085
8.944, 0.000085
8.945, 0.000085
8.946, 0.000085
8.947, 0.000085
8.948, 0.000085
8.949, 0.000085
8.95, 0.000085
8.951, 0.000085
8.952, 0.000085
8.953, 0.000085
8.954, 0.000085
8.955, 0.000085
8.956, 0.000085
8.957, 0.000085
8.958, 0.000085
8.959, 0.000085
8.96, 0.000085
8.961, 0.000085
8.962, 0.000085
8.963, 0.000085
8.964, 0.000085
8.965, 0.000085
8.966, 0.000085
8.967, 0.000085
8.968, 0.000085
8.969, 0.000085
8.97, 0.000085
8.971, 0.000085
8.972, 0.000085
8.973, 0.000085
8.974, 0.000085
8.975, 0.000085
8.976, 0.000085
8.977, 0.000085
8.978, 0.000085
8.979, 0.000085
8.98, 0.000085
8.981, 0.000085
8.982, 0.000085
8.983, 0.000085
8.984, 0.000085
8.985, 0.000085
8.986, 0.000085
8.987, 0.000085
8.988, 0.000085
8.989, 0.000085
8.99, 0.000085
8.991, 0.000085
8.992, 0.000085
8.993, 0.000085
8.994, 0.000085
8.995, 0.000085
8.996, 0.000085
8.997, 0.000085
8.998, 0.000085
8.999, 0.000085
9, 0.000076
9.001, 0.000076
9.002, 0.000076
9.003, 0.000076
9.004, 0.000076
9.005, 0.000076
9.006, 0.000076
9.007, 0.000076
9.008, 0.000076
9.009, 0.000076
9.01, 0.000076
9.011, 0.000076
9.012, 0.000076
9.013, 0.000076
9.014, 0.000076
9.015, 0.000076
9.016, 0.000076
9.017, 0.000076
9.018, 0.000076
9.019, 0.000076
9.02, 0.000076
9.021, 0.000076
9.022, 0.000076
9.023, 0.000076
9.024, 0.000076
9.025, 0.000076
9.026, 0.000076
9.027, 0.000076
9.028, 0.000076
9.029, 0.000076
9.03, 0.000076
9.031, 0.000076
9.032, 0.000076
9.033, 0.000076
9.034, 0.000076
9.035, 0.000076
9.036, 0.000076
9.037, 0.000076
9.038, 0.000076
9.039, 0.000076
9.04, 0.000076
9.041, 0.000076
9.042, 0.000076
9.043, 0.000076
9.044, 0.000076
9.045, 0.000076
9.046, 0.000076
9.047, 0.000076
9.048, 0.000076
9.049, 0.000076
9.05, 0.000076
9.051, 0.000076
9.052, 0.000076
9.053, 0.000076
9.054, 0.000076
9.055, 0.000076
9.056, 0.000076
9.057, 0.000076
9.058, 0.000076
9.059, 0.000076
9.06, 0.000076
9.061, 0.000076
9.062, 0.000076
9.063, 0.000076
9.064, 0.000076
9.065, 0.000076
9.066, 0.000076
9.067, 0.000076
9.068, 0.000076
9.069, 0.000076
9.07, 0.000076
9.071, 0.000076
9.072, 0.000076
9.073, 0.000076
9.074, 0.000076
9.075, 0.000076
9.076, 0.000076
9.077, 0.000076
9.078, 0.000076
9.079, 0.000076
9.08, 0.000076
9.081, 0.000076
9.082, 0.000076
9.083, 0.000076
9.084, 0.000076
9.085, 0.000076
9.086, 0.000076
9.087, 0.000076
9.088, 0.000076
9.089, 0.000076
9.09, 0.000076
9.091, 0.000076
9.092, 0.000076
9.093, 0.000076
9.094, 0.000076
9.095, 0.000076
9.096, 0.000076
9.097, 0.000076
9.098, 0.000076
9.099, 0.000076
9.1, 0.000069
9.101, 0.000069
9.102, 0.000069
9.103, 0.000069
9.104, 0.000069
9.105, 0.000069
9.106, 0.000069
9.107, 0.000069
9.108, 0.000069
9.109, 0.000069
9.11, 0.000069
9.111, 0.000069
9.112, 0.000069
9.113, 0.000069
9.114, 0.000069
9.115, 0.000069
9.116, 0.000069
9.117, 0.000069
9.118, 0.000069
9.119, 0.000069
9.12, 0.000069
9.121, 0.000069
9.122, 0.000069
9.123, 0.000069
9.124, 0.000069
9.125, 0.000069
9.126, 0.000069
9.127, 0.000069
9.128, 0.000069
9.129, 0.000069
9.13, 0.000069
9.131, 0.000069
9.132, 0.000069
9.133, 0.000069
9.134, 0.000069
9.135, 0.000069
9.136, 0.000069
9.137, 0.000069
9.138, 0.000069
9.139, 0.000069
9.14, 0.000069
9.141, 0.000069
9.142, 0.000069
9.143, 0.000069
9.144, 0.000069
9.145, 0.000069
9.146, 0.000069
9.147, 0.000069
9.148, 0.000069
9.149, 0.000069
9.15, 0.000069
9.151, 0.000069
9.152, 0.000069
9.153, 0.000069
9.154, 0.000069
9.155, 0.000069
9.156, 0.000069
9.157, 0.000069
9.158, 0.000069
9.159, 0.000069
9.16, 0.000069
9.161, 0.000069
9.162, 0.000069
9.163, 0.000069
9.164, 0.000069
9.165, 0.000069
9.166, 0.000069
9.167, 0.000069
9.168, 0.000069
9.169, 0.000069
9.17, 0.000069
9.171, 0.000069
9.172, 0.000069
9.173, 0.000069
9.174, 0.000069
9.175, 0.000069
9.176, 0.000069
9.177, 0.000069
9.178, 0.000069
9.179, 0.000069
9.18, 0.000069
9.181, 0.000069
9.182, 0.000069
9.183, 0.000069
9.184, 0.000069
9.185, 0.000069
9.186, 0.000069
9.187, 0.000069
9.188, 0.000069
9.189, 0.000069
9.19, 0.000069
9.191, 0.000069
9.192, 0.000069
9.193, 0.000069
9.194, 0.000069
9.195, 0.000069
9.196, 0.000069
9.197, 0.000069
9.198, 0.000069
9.199, 0.000069
9.2, 0.000062
9.201, 0.000062
9.202, 0.000062
9.203, 0.000062
9.204, 0.000062
9.205, 0.000062
9.206, 0.000062
9.207, 0.000062
9.208, 0.000062
9.209, 0.000062
9.21, 0.000062
9.211, 0.000062
9.212, 0.000062
9.213, 0.000062
9.214, 0.000062
9.215, 0.000062
9.216, 0.000062
9.217, 0.000062
9.218, 0.000062
9.219, 0.000062
9.22, 0.000062
9.221, 0.000062
9.222, 0.000062
9.223, 0.000062
9.224, 0.000062
9.225, 0.000062
9.226, 0.000062
9.227, 0.000062
9.228, 0.000062
9.229, 0.000062
9.23, 0.000062
9.231, 0.000062
9.232, 0.000062
9.233, 0.000062
9.234, 0.000062
9.235, 0.000062
9.236, 0.000062
9.237, 0.000062
9.238, 0.000062
9.239, 0.000062
9.24, 0.000062
9.241, 0.000062
9.242, 0.000062
9.243, 0.000062
9.244, 0.000062
9.245, 0.000062
9.246, 0.000062
9.247, 0.000062
9.248, 0.000062
9.249, 0.000062
9.25, 0.000062
9.251, 0.000062
9.252, 0.000062
9.253, 0.000062
9.254, 0.000062
9.255, 0.000062
9.256, 0.000062
9.257, 0.000062
9.258, 0.000062
9.259, 0.000062
9.26, 0.000062
9.261, 0.000062
9.262, 0.000062
9.263, 0.000062
9.264, 0.000062
9.265, 0.000062
9.266, 0.000062
9.267, 0.000062
9.268, 0.000062
9.269, 0.000062
9.27, 0.000062
9.271, 0.000062
9.272, 0.000062
9.273, 0.000062
9.274, 0.000062
9.275, 0.000062
9.276, 0.000062
9.277, 0.000062
9.278, 0.000062
9.279, 0.000062
9.28, 0.000062
9.281, 0.000062
9.282, 0.000062
9.283, 0.000062
9.284, 0.000062
9.285, 0.000062
9.286, 0.000062
9.287, 0.000062
9.288, 0.000062
9.289, 0.000062
9.29, 0.000062
9.291, 0.000062
9.292, 0.000062
9.293, 0.000062
9.294, 0.000062
9.295, 0.000062
9.296, 0.000062
9.297, 0.000062
9.298, 0.000062
9.299, 0.000062
9.3, 0.000056
9.301, 0.000056
9.302, 0.000056
9.303, 0.000056
9.304, 0.000056
9.305, 0.000056
9.306, 0.000056
9.307, 0.000056
9.308, 0.000056
9.309, 0.000056
9.31, 0.000056
9.311, 0.000056
9.312, 0.000056
9.313, 0.000056
9.314, 0.000056
9.315, 0.000056
9.316, 0.000056
9.317, 0.000056
9.318, 0.000056
9.319, 0.000056
9.32, 0.000056
9.321, 0.000056
9.322, 0.000056
9.323, 0.000056
9.324, 0.000056
9.325, 0.000056
9.326, 0.000056
9.327, 0.000056
9.328, 0.000056
9.329, 0.000056
9.33, 0.000056
9.331, 0.000056
9.332, 0.000056
9.333, 0.000056
9.334, 0.000056
9.335, 0.000056
9.336, 0.000056
9.337, 0.000056
9.338, 0.000056
9.339, 0.000056
9.34, 0.000056
9.341, 0.000056
9.342, 0.000056
9.343, 0.000056
9.344, 0.000056
9.345, 0.000056
9.346, 0.000056
9.347, 0.000056
9.348, 0.000056
9.349, 0.000056
9.35, 0.000056
9.351, 0.000056
9.352, 0.000056
9.353, 0.000056
9.354, 0.000056
9.355, 0.000056
9.356, 0.000056
9.357, 0.000056
9.358, 0.000056
9.359, 0.000056
9.36, 0.000056
9.361, 0.000056
9.362, 0.000056
9.363, 0.000056
9.364, 0.000056
9.365, 0.000056
9.366, 0.000056
9.367, 0.000056
9.368, 0.000056
9.369, 0.000056
9.37, 0.000056
9.371, 0.000056
9.372, 0.000056
9.373, 0.000056
9.374, 0.000056
9.375, 0.000056
9.376, 0.000056
9.377, 0.000056
9.378, 0.000056
9.379, 0.000056
9.38, 0.000056
9.381, 0.000056
9.382, 0.000056
9.383, 0.000056
9.384, 0.000056
9.385, 0.000056
9.386, 0.000056
9.387, 0.000056
9.388, 0.000056
9.389, 0.000056
9.39, 0.000056
9.391, 0.000056
9.392, 0.000056
9.393, 0.000056
9.394, 0.000056
9.395, 0.000056
9.396, 0.000056
9.397, 0.000056
9.398, 0.000056
9.399, 0.000056
9.4, 0.000050
9.401, 0.000050
9.402, 0.000050
9.403, 0.000050
9.404, 0.000050
9.405, 0.000050
9.406, 0.000050
9.407, 0.000050
9.408, 0.000050
9.409, 0.000050
9.41, 0.000050
9.411, 0.000050
9.412, 0.000050
9.413, 0.000050
9.414, 0.000050
9.415, 0.000050
9.416, 0.000050
9.417, 0.000050
9.418, 0.000050
9.419, 0.000050
9.42, 0.000050
9.421, 0.000050
9.422, 0.000050
9.423, 0.000050
9.424, 0.000050
9.425, 0.000050
9.426, 0.000050
9.427, 0.000050
9.428, 0.000050
9.429, 0.000050
9.43, 0.000050
9.431, 0.000050
9.432, 0.000050
9.433, 0.000050
9.434, 0.000050
9.435, 0.000050
9.436, 0.000050
9.437, 0.000050
9.438, 0.000050
9.439, 0.000050
9.44, 0.000050
9.441, 0.000050
9.442, 0.000050
9.443, 0.000050
9.444, 0.000050
9.445, 0.000050
9.446, 0.000050
9.447, 0.000050
9.448, 0.000050
9.449, 0.000050
9.45, 0.000050
9.451, 0.000050
9.452, 0.000050
9.453, 0.000050
9.454, 0.000050
9.455, 0.000050
9.456, 0.000050
9.457, 0.000050
9.458, 0.000050
9.459, 0.000050
9.46, 0.000050
9.461, 0.000050
9.462, 0.000050
9.463, 0.000050
9.464, 0.000050
9.465, 0.000050
9.466, 0.000050
9.467, 0.000050
9.468, 0.000050
9.469, 0.000050
9.47, 0.000050
9.471, 0.000050
9.472, 0.000050
9.473, 0.000050
9.474, 0.000050
9.475, 0.000050
9.476, 0.000050
9.477, 0.000050
9.478, 0.000050
9.479, 0.000050
9.48, 0.000050
9.481, 0.000050
9.482, 0.000050
9.483, 0.000050
9.484, 0.000050
9.485, 0.000050
9.486, 0.000050
9.487, 0.000050
9.488, 0.000050
9.489, 0.000050
9.49, 0.000050
9.491, 0.000050
9.492, 0.000050
9.493, 0.000050
9.494, 0.000050
9.495, 0.000050
9.496, 0.000050
9.497, 0.000050
9.498, 0.000050
9.499, 0.000050
9.5, 0.000045
9.501, 0.000045
9.502, 0.000045
9.503, 0.000045
9.504, 0.000045
9.505, 0.000045
9.506, 0.000045
9.507, 0.000045
9.508, 0.000045
9.509, 0.000045
9.51, 0.000045
9.511, 0.000045
9.512, 0.000045
9.513, 0.000045
9.514, 0.000045
9.515, 0.000045
9.516, 0.000045
9.517, 0.000045
9.518, 0.000045
9.519, 0.000045
9.52, 0.000045
9.521, 0.000045
9.522, 0.000045
9.523, 0.000045
9.524, 0.000045
9.525, 0.000045
9.526, 0.000045
9.527, 0.000045
9.528, 0.000045
9.529, 0.000045
9.53, 0.000045
9.531, 0.000045
9.532, 0.000045
9.533, 0.000045
9.534, 0.000045
9.535, 0.000045
9.536, 0.000045
9.537, 0.000045
9.538, 0.000045
9.539, 0.000045
9.54, 0.000045
9.541, 0.000045
9.542, 0.000045
9.543, 0.000045
9.544, 0.000045
9.545, 0.000045
9.546, 0.000045
9.547, 0.000045
9.548, 0.000045
9.549, 0.000045
9.55, 0.000045
9.551, 0.000045
9.552, 0.000045
9.553, 0.000045
9.554, 0.000045
9.555, 0.000045
9.556, 0.000045
9.557, 0.000045
9.558, 0.000045
9.559, 0.000045
9.56, 0.000045
9.561, 0.000045
9.562, 0.000045
9.563, 0.000045
9.564, 0.000045
9.565, 0.000045
9.566, 0.000045
9.567, 0.000045
9.568, 0.000045
9.569, 0.000045
9.57, 0.000045
9.571, 0.000045
9.572, 0.000045
9.573, 0.000045
9.574, 0.000045
9.575, 0.000045
9.576, 0.000045
9.577, 0.000045
9.578, 0.000045
9.579, 0.000045
9.58, 0.000045
9.581, 0.000045
9.582, 0.000045
9.583, 0.000045
9.584, 0.000045
9.585, 0.000045
9.586, 0.000045
9.587, 0.000045
9.588, 0.000045
9.589, 0.000045
9.59, 0.000045
9.591, 0.000045
9.592, 0.000045
9.593, 0.000045
9.594, 0.000045
9.595, 0.000045
9.596, 0.000045
9.597, 0.000045
9.598, 0.000045
9.599, 0.000045
9.6, 0.000040
9.601, 0.000040
9.602, 0.000040
9.603, 0.000040
9.604, 0.000040
9.605, 0.000040
9.606, 0.000040
9.607, 0.000040
9.608, 0.000040
9.609, 0.000040
9.61, 0.000040
9.611, 0.000040
9.612, 0.000040
9.613, 0.000040
9.614, 0.000040
9.615, 0.000040
9.616, 0.000040
9.617, 0.000040
9.618, 0.000040
9.619, 0.000040
9.62, 0.000040
9.621, 0.000040
9.622, 0.000040
9.623, 0.000040
9.624, 0.000040
9.625, 0.000040
9.626, 0.000040
9.627, 0.000040
9.628, 0.000040
9.629, 0.000040
9.63, 0.000040
9.631, 0.000040
9.632, 0.000040
9.633, 0.000040
9.634, 0.000040
9.635, 0.000040
9.636, 0.000040
9.637, 0.000040
9.638, 0.000040
9.639, 0.000040
9.64, 0.000040
9.641, 0.000040
9.642, 0.000040
9.643, 0.000040
9.644, 0.000040
9.645, 0.000040
9.646, 0.000040
9.647, 0.000040
9.648, 0.000040
9.649, 0.000040
9.65, 0.000040
9.651, 0.000040
9.652, 0.000040
9.653, 0.000040
9.654, 0.000040
9.655, 0.000040
9.656, 0.000040
9.657, 0.000040
9.658, 0.000040
9.659, 0.000040
9.66, 0.000040
9.661, 0.000040
9.662, 0.000040
9.663, 0.000040
9.664, 0.000040
9.665, 0.000040
9.666, 0.000040
9.667, 0.000040
9.668, 0.000040
9.669, 0.000040
9.67, 0.000040
9.671, 0.000040
9.672, 0.000040
9.673, 0.000040
9.674, 0.000040
9.675, 0.000040
9.676, 0.000040
9.677, 0.000040
9.678, 0.000040
9.679, 0.000040
9.68, 0.000040
9.681, 0.000040
9.682, 0.000040
9.683, 0.000040
9.684, 0.000040
9.685, 0.000040
9.686, 0.000040
9.687, 0.000040
9.688, 0.000040
9.689, 0.000040
9.69, 0.000040
9.691, 0.000040
9.692, 0.000040
9.693, 0.000040
9.694, 0.000040
9.695, 0.000040
9.696, 0.000040
9.697, 0.000040
9.698, 0.000040
9.699, 0.000040
9.7, 0.000036
9.701, 0.000036
9.702, 0.000036
9.703, 0.000036
9.704, 0.000036
9.705, 0.000036
9.706, 0.000036
9.707, 0.000036
9.708, 0.000036
9.709, 0.000036
9.71, 0.000036
9.711, 0.000036
9.712, 0.000036
9.713, 0.000036
9.714, 0.000036
9.715, 0.000036
9.716, 0.000036
9.717, 0.000036
9.718, 0.000036
9.719, 0.000036
9.72, 0.000036
9.721, 0.000036
9.722, 0.000036
9.723, 0.000036
9.724, 0.000036
9.725, 0.000036
9.726, 0.000036
9.727, 0.000036
9.728, 0.000036
9.729, 0.000036
9.73, 0.000036
9.731, 0.000036
9.732, 0.000036
9.733, 0.000036
9.734, 0.000036
9.735, 0.000036
9.736, 0.000036
9.737, 0.000036
9.738, 0.000036
9.739, 0.000036
9.74, 0.000036
9.741, 0.000036
9.742, 0.000036
9.743, 0.000036
9.744, 0.000036
9.745, 0.000036
9.746, 0.000036
9.747, 0.000036
9.748, 0.000036
9.749, 0.000036
9.75, 0.000036
9.751, 0.000036
9.752, 0.000036
9.753, 0.000036
9.754, 0.000036
9.755, 0.000036
9.756, 0.000036
9.757, 0.000036
9.758, 0.000036
9.759, 0.000036
9.76, 0.000036
9.761, 0.000036
9.762, 0.000036
9.763, 0.000036
9.764, 0.000036
9.765, 0.000036
9.766, 0.000036
9.767, 0.000036
9.768, 0.000036
9.769, 0.000036
9.77, 0.000036
9.771, 0.000036
9.772, 0.000036
9.773, 0.000036
9.774, 0.000036
9.775, 0.000036
9.776, 0.000036
9.777, 0.000036
9.778, 0.000036
9.779, 0.000036
9.78, 0.000036
9.781, 0.000036
9.782, 0.000036
9.783, 0.000036
9.784, 0.000036
9.785, 0.000036
9.786, 0.000036
9.787, 0.000036
9.788, 0.000036
9.789, 0.000036
9.79, 0.000036
9.791, 0.000036
9.792, 0.000036
