time,default.Dahlquist.time,default.Dahlquist.x,default.Dahlquist.der(x),default.Dahlquist.k
0.1330000000000001,-0.1330000000000001,-0.8755232736874234,0.8755232736874234,1.0
0.1340000000000001,-0.1340000000000001,-0.8746486250623612,0.8746486250623612,1.0
0.1350000000000001,-0.1350000000000001,-0.873774850212149,0.873774850212149,1.0
0.1360000000000001,-0.1360000000000001,-0.872901948263885,0.872901948263885,1.0
0.1370000000000001,-0.1370000000000001,-0.8720299183455396,0.8720299183455396,1.0
0.1380000000000001,-0.1380000000000001,-0.8711587595859536,0.8711587595859536,1.0
0.1390000000000001,-0.1390000000000001,-0.8702884711148389,0.8702884711148389,1.0
0.1400000000000001,-0.1400000000000001,-0.8694190520627761,0.8694190520627761,1.0
0.1410000000000001,-0.1410000000000001,-0.8685505015612148,0.8685505015612148,1.0
0.1420000000000001,-0.1420000000000001,-0.8676828187424724,0.8676828187424724,1.0
0.1430000000000001,-0.1430000000000001,-0.8668160027397326,0.8668160027397326,1.0
0.1440000000000001,-0.1440000000000001,-0.8659500526870455,0.8659500526870455,1.0
0.1450000000000001,-0.1450000000000001,-0.8650849677193263,0.8650849677193263,1.0
0.1460000000000001,-0.1460000000000001,-0.864220746972354,0.864220746972354,1.0
0.1470000000000001,-0.1470000000000001,-0.8633573895827713,0.8633573895827713,1.0
0.1480000000000001,-0.1480000000000001,-0.8624948946880832,0.8624948946880832,1.0
0.1490000000000001,-0.1490000000000001,-0.8616332614266564,0.8616332614266564,1.0
0.1500000000000001,-0.1500000000000001,-0.8607724889377187,0.8607724889377187,1.0
0.1510000000000001,-0.1510000000000001,-0.8599125763613574,0.8599125763613574,1.0
0.1520000000000001,-0.1520000000000001,-0.8590535228385189,0.8590535228385189,1.0
0.1530000000000001,-0.1530000000000001,-0.8581953275110078,0.8581953275110078,1.0
0.1540000000000001,-0.1540000000000001,-0.8573379895214863,0.8573379895214863,1.0
0.1550000000000001,-0.1550000000000001,-0.8564815080134728,0.8564815080134728,1.0
0.1560000000000001,-0.1560000000000001,-0.8556258821313415,0.8556258821313415,1.0
0.1570000000000001,-0.1570000000000001,-0.8547711110203212,0.8547711110203212,1.0
0.1580000000000001,-0.1580000000000001,-0.8539171938264947,0.8539171938264947,1.0
0.1590000000000001,-0.1590000000000001,-0.853064129696798,0.853064129696798,1.0
0.16000000000000011,-0.16000000000000011,-0.8522119177790191,0.8522119177790191,1.0
0.16100000000000012,-0.16100000000000012,-0.8513605572217972,0.8513605572217972,1.0
0.16200000000000012,-0.16200000000000012,-0.8505100471746224,0.8505100471746224,1.0
0.16300000000000012,-0.16300000000000012,-0.8496603867878347,0.8496603867878347,1.0
0.16400000000000012,-0.16400000000000012,-0.848811575212622,0.848811575212622,1.0
0.16500000000000012,-0.16500000000000012,-0.8479636116010211,0.8479636116010211,1.0
0.16600000000000012,-0.16600000000000012,-0.847116495105915,0.847116495105915,1.0
0.16700000000000012,-0.16700000000000012,-0.846270224881034,0.846270224881034,1.0
0.16800000000000012,-0.16800000000000012,-0.845424800080953,0.845424800080953,1.0
0.16900000000000012,-0.16900000000000012,-0.844580219861092,0.844580219861092,1.0
0.17000000000000012,-0.17000000000000012,-0.8437364833777143,0.8437364833777143,1.0
0.17100000000000012,-0.17100000000000012,-0.8428935897879265,0.8428935897879265,1.0
0.17200000000000013,-0.17200000000000013,-0.8420515382496767,0.8420515382496767,1.0
0.17300000000000013,-0.17300000000000013,-0.841210327921755,0.841210327921755,1.0
0.17400000000000013,-0.17400000000000013,-0.8403699579637912,0.8403699579637912,1.0
0.17500000000000013,-0.17500000000000013,-0.8395304275362548,0.8395304275362548,1.0
0.17600000000000013,-0.17600000000000013,-0.8386917358004543,0.8386917358004543,1.0
0.17700000000000013,-0.17700000000000013,-0.8378538819185358,0.8378538819185358,1.0
0.17800000000000013,-0.17800000000000013,-0.8370168650534824,0.8370168650534824,1.0
0.17900000000000013,-0.17900000000000013,-0.8361806843691132,0.8361806843691132,1.0
0.18000000000000013,-0.18000000000000013,-0.8353453390300831,0.8353453390300831,1.0
0.18100000000000013,-0.18100000000000013,-0.8345108282018812,0.8345108282018812,1.0
0.18200000000000013,-0.18200000000000013,-0.8336771510508305,0.8336771510508305,1.0
0.18300000000000013,-0.18300000000000013,-0.8328443067440863,0.8328443067440863,1.0
0.18400000000000014,-0.18400000000000014,-0.8320122944496366,0.8320122944496366,1.0
0.18500000000000014,-0.18500000000000014,-0.8311811133363004,0.8311811133363004,1.0
0.18600000000000014,-0.18600000000000014,-0.8303507625737268,0.8303507625737268,1.0
0.18700000000000014,-0.18700000000000014,-0.8295212413323944,0.8295212413323944,1.0
0.18800000000000014,-0.18800000000000014,-0.8286925487836109,0.8286925487836109,1.0
0.18900000000000014,-0.18900000000000014,-0.8278646840995113,0.8278646840995113,1.0
0.19000000000000014,-0.19000000000000014,-0.8270376464530581,0.8270376464530581,1.0
0.19100000000000014,-0.19100000000000014,-0.8262114350180402,0.8262114350180402,1.0
0.19200000000000014,-0.19200000000000014,-0.8253860489690712,0.8253860489690712,1.0
0.19300000000000014,-0.19300000000000014,-0.8245614874815896,0.8245614874815896,1.0
0.19400000000000014,-0.19400000000000014,-0.8237377497318578,0.8237377497318578,1.0
0.19500000000000015,-0.19500000000000015,-0.8229148348969607,0.8229148348969607,1.0
0.19600000000000015,-0.19600000000000015,-0.822092742154806,0.822092742154806,1.0
0.19700000000000015,-0.19700000000000015,-0.8212714706841218,0.8212714706841218,1.0
0.19800000000000015,-0.19800000000000015,-0.8204510196644573,0.8204510196644573,1.0
0.19900000000000015,-0.19900000000000015,-0.8196313882761811,0.8196313882761811,1.0
0.20000000000000015,-0.20000000000000015,-0.8188125757004805,0.8188125757004805,1.0
0.20100000000000015,-0.20100000000000015,-0.8179945811193613,0.8179945811193613,1.0
0.20200000000000015,-0.20200000000000015,-0.8171774037156455,0.8171774037156455,1.0
0.20300000000000015,-0.20300000000000015,-0.8163610426729726,0.8163610426729726,1.0
0.20400000000000015,-0.20400000000000015,-0.8155454971757969,0.8155454971757969,1.0
0.20500000000000015,-0.20500000000000015,-0.8147307664093876,0.8147307664093876,1.0
0.20600000000000016,-0.20600000000000016,-0.8139168495598278,0.8139168495598278,1.0
0.20700000000000016,-0.20700000000000016,-0.8131037458140139,0.8131037458140139,1.0
0.20800000000000016,-0.20800000000000016,-0.8122914543596542,0.8122914543596542,1.0
0.20900000000000016,-0.20900000000000016,-0.8114799743852689,0.8114799743852689,1.0
0.21000000000000016,-0.21000000000000016,-0.8106693050801888,0.8106693050801888,1.0
0.21100000000000016,-0.21100000000000016,-0.8098594456345543,0.8098594456345543,1.0
0.21200000000000016,-0.21200000000000016,-0.809050395239315,0.809050395239315,1.0
0.21300000000000016,-0.21300000000000016,-0.8082421530862287,0.8082421530862287,1.0
0.21400000000000016,-0.21400000000000016,-0.8074347183678608,0.8074347183678608,1.0
0.21500000000000016,-0.21500000000000016,-0.8066280902775832,0.8066280902775832,1.0
0.21600000000000016,-0.21600000000000016,-0.8058222680095737,0.8058222680095737,1.0
0.21700000000000016,-0.21700000000000016,-0.8050172507588148,0.8050172507588148,1.0
0.21800000000000017,-0.21800000000000017,-0.8042130377210936,0.8042130377210936,1.0
0.21900000000000017,-0.21900000000000017,-0.8034096280930006,0.8034096280930006,1.0
0.22000000000000017,-0.22000000000000017,-0.8026070210719287,0.8026070210719287,1.0
0.22100000000000017,-0.22100000000000017,-0.8018052158560727,0.8018052158560727,1.0
0.22200000000000017,-0.22200000000000017,-0.8010042116444281,0.8010042116444281,1.0
0.22300000000000017,-0.22300000000000017,-0.8002040076367914,0.8002040076367914,1.0
0.22400000000000017,-0.22400000000000017,-0.7994046030337576,0.7994046030337576,1.0
0.22500000000000017,-0.22500000000000017,-0.7986059970367209,0.7986059970367209,1.0
0.22600000000000017,-0.22600000000000017,-0.797808188847873,0.797808188847873,1.0
0.22700000000000017,-0.22700000000000017,-0.7970111776702028,0.7970111776702028,1.0
0.22800000000000017,-0.22800000000000017,-0.7962149627074953,0.7962149627074953,1.0
0.22900000000000018,-0.22900000000000018,-0.7954195431643309,0.7954195431643309,1.0
0.23000000000000018,-0.23000000000000018,-0.7946249182460848,0.7946249182460848,1.0
0.23100000000000018,-0.23100000000000018,-0.7938310871589258,0.7938310871589258,1.0
0.23200000000000018,-0.23200000000000018,-0.7930380491098161,0.7930380491098161,1.0
0.23300000000000018,-0.23300000000000018,-0.7922458033065095,0.7922458033065095,1.0
0.23400000000000018,-0.23400000000000018,-0.791454348957552,0.791454348957552,1.0
0.23500000000000018,-0.23500000000000018,-0.7906636852722797,0.7906636852722797,1.0
0.23600000000000018,-0.23600000000000018,-0.7898738114608188,0.7898738114608188,1.0
0.23700000000000018,-0.23700000000000018,-0.7890847267340847,0.7890847267340847,1.0
0.23800000000000018,-0.23800000000000018,-0.7882964303037809,0.7882964303037809,1.0
0.23900000000000018,-0.23900000000000018,-0.7875089213823987,0.7875089213823987,1.0
0.24000000000000019,-0.24000000000000019,-0.7867221991832154,0.7867221991832154,1.0
0.2410000000000002,-0.2410000000000002,-0.7859362629202952,0.7859362629202952,1.0
0.2420000000000002,-0.2420000000000002,-0.7851511118084866,0.7851511118084866,1.0
0.2430000000000002,-0.2430000000000002,-0.7843667450634233,0.7843667450634233,1.0
0.2440000000000002,-0.2440000000000002,-0.7835831619015218,0.7835831619015218,1.0
0.2450000000000002,-0.2450000000000002,-0.7828003615399818,0.7828003615399818,1.0
0.2460000000000002,-0.2460000000000002,-0.782018343196785,0.782018343196785,1.0
0.2470000000000002,-0.2470000000000002,-0.7812371060906943,0.7812371060906943,1.0
0.2480000000000002,-0.2480000000000002,-0.7804566494412529,0.7804566494412529,1.0
0.2490000000000002,-0.2490000000000002,-0.7796769724687843,0.7796769724687843,1.0
0.25000000000000017,-0.25000000000000017,-0.77889807439439,0.77889807439439,1.0
0.25100000000000017,-0.25100000000000017,-0.77811995443995,0.77811995443995,1.0
0.25200000000000017,-0.25200000000000017,-0.7773426118281218,0.7773426118281218,1.0
0.25300000000000017,-0.25300000000000017,-0.7765660457823395,0.7765660457823395,1.0
0.25400000000000017,-0.25400000000000017,-0.7757902555268127,0.7757902555268127,1.0
0.25500000000000017,-0.25500000000000017,-0.7750152402865261,0.7750152402865261,1.0
0.25600000000000017,-0.25600000000000017,-0.7742409992872389,0.7742409992872389,1.0
0.2570000000000002,-0.2570000000000002,-0.7734675317554834,0.7734675317554834,1.0
0.2580000000000002,-0.2580000000000002,-0.7726948369185649,0.7726948369185649,1.0
0.2590000000000002,-0.2590000000000002,-0.7719229140045603,0.7719229140045603,1.0
0.2600000000000002,-0.2600000000000002,-0.7711517622423179,0.7711517622423179,1.0
0.2610000000000002,-0.2610000000000002,-0.7703813808614565,0.7703813808614565,1.0
0.2620000000000002,-0.2620000000000002,-0.7696117690923641,0.7696117690923641,1.0
0.2630000000000002,-0.2630000000000002,-0.7688429261661979,0.7688429261661979,1.0
0.2640000000000002,-0.2640000000000002,-0.7680748513148828,0.7680748513148828,1.0
0.2650000000000002,-0.2650000000000002,-0.7673075437711118,0.7673075437711118,1.0
0.2660000000000002,-0.2660000000000002,-0.7665410027683435,0.7665410027683435,1.0
0.2670000000000002,-0.2670000000000002,-0.7657752275408026,0.7657752275408026,1.0
0.2680000000000002,-0.2680000000000002,-0.7650102173234792,0.7650102173234792,1.0
0.2690000000000002,-0.2690000000000002,-0.764245971352127,0.764245971352127,1.0
0.2700000000000002,-0.2700000000000002,-0.7634824888632638,0.7634824888632638,1.0
0.2710000000000002,-0.2710000000000002,-0.7627197690941696,0.7627197690941696,1.0
0.2720000000000002,-0.2720000000000002,-0.7619578112828868,0.7619578112828868,1.0
0.2730000000000002,-0.2730000000000002,-0.7611966146682185,0.7611966146682185,1.0
0.2740000000000002,-0.2740000000000002,-0.7604361784897289,0.7604361784897289,1.0
0.2750000000000002,-0.2750000000000002,-0.7596765019877412,0.7596765019877412,1.0
0.2760000000000002,-0.2760000000000002,-0.7589175844033379,0.7589175844033379,1.0
0.2770000000000002,-0.2770000000000002,-0.7581594249783595,0.7581594249783595,1.0
0.2780000000000002,-0.2780000000000002,-0.7574020229554042,0.7574020229554042,1.0
0.2790000000000002,-0.2790000000000002,-0.7566453775778264,0.7566453775778264,1.0
0.2800000000000002,-0.2800000000000002,-0.7558894880897367,0.7558894880897367,1.0
0.2810000000000002,-0.2810000000000002,-0.7551343537360007,0.7551343537360007,1.0
0.2820000000000002,-0.2820000000000002,-0.7543799737622385,0.7543799737622385,1.0
0.2830000000000002,-0.2830000000000002,-0.7536263474148237,0.7536263474148237,1.0
0.2840000000000002,-0.2840000000000002,-0.7528734739408828,0.7528734739408828,1.0
0.2850000000000002,-0.2850000000000002,-0.7521213525882945,0.7521213525882945,1.0
0.2860000000000002,-0.2860000000000002,-0.7513699826056889,0.7513699826056889,1.0
0.2870000000000002,-0.2870000000000002,-0.7506193632424464,0.7506193632424464,1.0
0.2880000000000002,-0.2880000000000002,-0.7498694937486977,0.7498694937486977,1.0
0.2890000000000002,-0.2890000000000002,-0.7491203733753224,0.7491203733753224,1.0
0.2900000000000002,-0.2900000000000002,-0.7483720013739484,0.7483720013739484,1.0
0.2910000000000002,-0.2910000000000002,-0.7476243769969515,0.7476243769969515,1.0
0.2920000000000002,-0.2920000000000002,-0.7468774994974541,0.7468774994974541,1.0
0.2930000000000002,-0.2930000000000002,-0.7461313681293247,0.7461313681293247,1.0
0.2940000000000002,-0.2940000000000002,-0.7453859821471774,0.7453859821471774,1.0
0.2950000000000002,-0.2950000000000002,-0.7446413408063711,0.7446413408063711,1.0
0.2960000000000002,-0.2960000000000002,-0.7438974433630081,0.7438974433630081,1.0
0.2970000000000002,-0.2970000000000002,-0.7431542890739342,0.7431542890739342,1.0
0.2980000000000002,-0.2980000000000002,-0.7424118771967375,0.7424118771967375,1.0
0.2990000000000002,-0.2990000000000002,-0.7416702069897477,0.7416702069897477,1.0
0.3000000000000002,-0.3000000000000002,-0.7409292777120358,0.7409292777120358,1.0
0.3010000000000002,-0.3010000000000002,-0.7401890886234123,0.7401890886234123,1.0
0.3020000000000002,-0.3020000000000002,-0.7394496389844278,0.7394496389844278,1.0
0.3030000000000002,-0.3030000000000002,-0.7387109280563715,0.7387109280563715,1.0
0.3040000000000002,-0.3040000000000002,-0.7379729551012701,0.7379729551012701,1.0
0.3050000000000002,-0.3050000000000002,-0.7372357193818884,0.7372357193818884,1.0
0.3060000000000002,-0.3060000000000002,-0.7364992201617265,0.7364992201617265,1.0
0.3070000000000002,-0.3070000000000002,-0.7357634567050216,0.7357634567050216,1.0
0.3080000000000002,-0.3080000000000002,-0.7350284282767449,0.7350284282767449,1.0
0.3090000000000002,-0.3090000000000002,-0.7342941341426023,0.7342941341426023,1.0
0.3100000000000002,-0.3100000000000002,-0.7335605735690331,0.7335605735690331,1.0
0.3110000000000002,-0.3110000000000002,-0.73282774582321,0.73282774582321,1.0
0.3120000000000002,-0.3120000000000002,-0.732095650173037,0.732095650173037,1.0
0.3130000000000002,-0.3130000000000002,-0.7313642858871497,0.7313642858871497,1.0
0.3140000000000002,-0.3140000000000002,-0.7306336522349148,0.7306336522349148,1.0
0.3150000000000002,-0.3150000000000002,-0.7299037484864284,0.7299037484864284,1.0
0.3160000000000002,-0.3160000000000002,-0.7291745739125158,0.7291745739125158,1.0
0.3170000000000002,-0.3170000000000002,-0.7284461277847311,0.7284461277847311,1.0
0.3180000000000002,-0.3180000000000002,-0.7277184093753557,0.7277184093753557,1.0
0.31900000000000023,-0.31900000000000023,-0.7269914179573983,0.7269914179573983,1.0
0.32000000000000023,-0.32000000000000023,-0.7262651528045937,0.7262651528045937,1.0
0.32100000000000023,-0.32100000000000023,-0.7255396131914023,0.7255396131914023,1.0
0.32200000000000023,-0.32200000000000023,-0.7248147983930093,0.7248147983930093,1.0
0.32300000000000023,-0.32300000000000023,-0.724090707685324,0.724090707685324,1.0
0.32400000000000023,-0.32400000000000023,-0.7233673403449791,0.7233673403449791,1.0
0.32500000000000023,-0.32500000000000023,-0.7226446956493296,0.7226446956493296,1.0
0.32600000000000023,-0.32600000000000023,-0.7219227728764532,0.7219227728764532,1.0
0.32700000000000023,-0.32700000000000023,-0.7212015713051481,0.7212015713051481,1.0
0.32800000000000024,-0.32800000000000024,-0.7204810902149331,0.7204810902149331,1.0
0.32900000000000024,-0.32900000000000024,-0.7197613288860469,0.7197613288860469,1.0
0.33000000000000024,-0.33000000000000024,-0.7190422865994475,0.7190422865994475,1.0
0.33100000000000024,-0.33100000000000024,-0.7183239626368106,0.7183239626368106,1.0
0.33200000000000024,-0.33200000000000024,-0.7176063562805302,0.7176063562805302,1.0
0.33300000000000024,-0.33300000000000024,-0.7168894668137165,0.7168894668137165,1.0
0.33400000000000024,-0.33400000000000024,-0.7161732935201963,0.7161732935201963,1.0
